Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
12.5,0,0.006775667,9,42.9112,1999,1,0,1,1022.6688
6.8,0,0.03749705,0,49.9034,1997,2,0,1,194.4136
7.3,0,0.086060695,5,149.8076,1987,0,2,1,2808.3444
15.85,0,0.020519478,9,42.5112,1999,1,0,1,852.224
12.1,1,0.061163967,14,56.5614,2004,2,1,1,828.921
9.195,1,0.07821891,10,107.6596,2002,3,1,1,323.5788
7.59,1,0.14492016,6,174.708,1987,0,2,1,2942.836
12.15,0,0.062235983,15,34.5532,1987,0,2,1,359.532
19.75,1,0.030166924,5,179.766,1998,3,2,0,719.064
18.85,0,0.016104504,8,130.2626,2004,2,1,1,2360.9268
12.15,0,0.01544786,5,211.2928,1987,0,2,1,2735.1064
13.1,0,0.037574137,6,174.2054,2004,2,1,1,3677.2134
12.6,0,0.106876976,13,146.7076,1985,1,2,3,3842.9976
12.6,0,0.32111501,6,100.77,1985,2,0,0,199.74
7.895,1,0.061124626,2,58.5588,1987,0,2,1,171.7764
12.6,1,0.127599399,13,118.9098,1985,2,0,0,120.5098
16.75,0,0.029785889,13,38.9822,1999,1,0,1,628.5152
16.35,0,0.0,9,198.211,2004,2,1,1,2946.165
8.21,0,0.010762387,7,149.5392,2004,2,1,1,1789.6704
15.85,0,0.108206497,14,58.3904,2007,3,1,1,468.7232
16.2,0,0.063127333,3,100.47,1999,1,0,1,1597.92
17.5,0,0.02687089,5,264.491,1997,2,0,1,3681.874
12.6,0,0.099681705,0,107.4622,1985,2,0,0,317.5866
13.65,1,0.072898645,5,198.1426,2004,2,1,1,1977.426
11.35,1,0.063354531,4,88.9856,2002,3,1,1,1230.3984
10.8,0,0.082534287,4,191.1504,2004,2,1,1,4410.2592
7.47,1,0.152024355,5,211.8218,1987,0,2,1,1496.0526
19.85,0,0.045669236,6,126.402,1997,2,0,1,1012.016
8.39,1,0.024342578,5,113.6176,2007,3,1,1,2862.94
10.8,0,0.028988288,13,239.2222,1999,1,0,1,6692.6216
15.0,0,0.044908404,8,140.2838,1997,2,0,1,1404.838
17.35,0,0.168329848,9,176.7712,2007,3,1,1,2812.3392
14.1,0,0.111936685,13,198.8084,1998,3,2,0,992.042
19.2,1,0.005620213,15,226.6062,2007,3,1,1,5191.2426
15.6,0,0.117095014,5,78.067,1999,1,0,1,1148.505
12.6,0,0.248301532,13,124.1072,1985,2,0,0,245.0144
20.5,0,0.023274107,11,154.134,2007,3,1,1,2909.546
12.6,0,0.091354948,13,122.3072,1985,2,0,0,122.5072
10.6,0,0.011087128,1,41.4454,2004,2,1,1,1468.089
15.1,1,0.099839365,6,143.3786,2004,2,1,1,1733.7432
7.035,0,0.021938404,5,264.691,2009,1,2,2,5785.802
16.0,0,0.090480206,4,142.4154,2007,3,1,1,1985.4156
13.65,1,0.080640478,5,262.6936,1997,2,0,1,4175.8976
18.85,0,0.040338009,9,246.7144,1987,0,2,1,6615.3888
6.115,1,0.007043008,14,190.353,2004,2,1,1,569.259
8.96,1,0.069219165,6,196.5768,2009,1,2,2,2759.0752
19.6,0,0.039569689,13,165.9526,2004,2,1,1,2631.2416
9.195,0,0.180588082,13,182.2634,1998,3,2,0,363.5268
8.97,0,0.09301462,9,52.7956,1997,2,0,1,1037.3164
12.35,0,0.274405193,9,117.1124,1998,3,2,0,355.5372
9.3,0,0.066887123,5,183.9292,1999,1,0,1,3283.7256
17.7,1,0.042468413,5,162.421,2004,2,1,1,1468.089
7.27,0,0.071188446,14,111.9518,1999,1,0,1,1138.518
20.7,1,0.191008614,4,92.8436,1998,3,2,0,189.0872
16.1,1,0.159595473,5,32.8558,1987,0,2,1,339.558
12.6,1,0.086905536,6,78.8644,1985,2,0,0,314.2576
20.75,0,0.089186387,2,193.3478,1987,0,2,1,6006.1818
20.2,0,0.112321218,9,123.6046,1997,2,0,1,2988.1104
5.51,0,0.034668802,8,98.5726,2007,3,1,1,1761.7068
20.2,1,0.0,6,129.0678,2007,3,1,1,3560.6984
14.7,0,0.072592873,6,48.5034,2009,1,2,2,874.8612
20.0,1,0.059889718,0,168.5132,2004,2,1,1,2874.9244
17.1,0,0.112402118,9,112.986,1998,3,2,0,113.186
11.5,0,0.029529474,8,132.6626,1998,3,2,0,262.3252
11.15,1,0.105736638,0,104.4648,2009,1,2,2,2181.1608
16.2,0,0.044291251,5,43.3454,1999,1,0,1,503.3448
16.1,0,0.100388706,6,76.0328,1999,1,0,1,1853.5872
12.6,0,0.070556945,6,191.2162,1985,1,2,3,7504.2318
15.0,1,0.054599767,3,59.4904,2009,1,2,2,644.4944
12.8,0,0.069560905,15,263.0252,1987,0,2,1,2885.5772
5.985,0,0.0,5,125.2678,2004,2,1,1,1017.3424
19.35,1,0.021453493,6,120.3098,2004,2,1,1,2530.7058
16.6,0,0.016276741,8,109.8596,2009,1,2,2,1617.894
12.6,0,0.056656942,0,106.2622,1985,1,2,3,2328.9684
11.5,0,0.072994847,6,189.253,1999,1,0,1,1328.271
8.88,0,0.165073642,9,207.727,1998,3,2,0,209.727
11.6,0,0.017744999,3,177.9686,1997,2,0,1,1244.3802
9.8,0,0.047453947,0,101.7016,2007,3,1,1,1518.024
9.395,1,0.171422166,6,139.1838,2002,3,1,1,1685.8056
12.3,0,0.021860985,5,193.3162,1997,2,0,1,3078.6592
16.1,0,0.023577298,14,192.6846,1997,2,0,1,2866.269
19.1,1,0.043304681,6,147.5418,1998,3,2,0,294.2836
8.43,0,0.177971115,9,174.0422,1999,1,0,1,2069.3064
14.5,1,0.106894492,1,260.4594,1998,3,2,0,1046.6376
8.27,1,0.127927931,14,184.8924,1997,2,0,1,4442.2176
7.02,0,0.081623275,6,148.0734,2007,3,1,1,1930.1542
20.0,1,0.051596927,5,128.0678,2002,3,1,1,1780.3492
7.81,0,0.067592098,14,246.0486,2002,3,1,1,7086.1094
12.6,0,0.054670967,12,158.6604,1985,2,0,0,316.9208
13.1,0,0.012089479,11,189.853,1987,0,2,1,3415.554
15.2,0,0.021250528,3,216.5824,2002,3,1,1,5241.1776
10.8,0,0.05843345,7,74.738,1997,2,0,1,1025.332
12.6,0,0.05606697,12,50.7982,2004,2,1,1,473.3838
12.15,0,0.029569276,9,115.015,1999,1,0,1,2912.875
7.42,0,0.0204332,13,248.9092,2002,3,1,1,5976.2208
12.6,1,0.055213281,0,172.4764,1985,2,0,0,687.1056
6.885,1,0.1408005,3,111.4228,2007,3,1,1,2984.1156
12.6,0,0.047665717,8,42.177,1985,1,2,3,1255.033
20.25,0,0.059268885,9,246.446,2007,3,1,1,3695.19
15.3,1,0.084937098,3,214.0218,2002,3,1,1,1068.609
9.21,0,0.008778413,6,122.4414,1999,1,0,1,1583.9382
15.6,0,0.0,13,220.4798,2009,1,2,2,661.1394
15.35,0,0.013834247,5,62.7168,1999,1,0,1,958.752
12.15,1,0.132351411,6,190.3872,2002,3,1,1,2836.308
12.6,0,0.082955719,9,164.0552,1985,1,2,3,5523.4768
11.395,0,0.009893817,8,50.3034,1999,1,0,1,972.068
17.1,0,0.0,6,111.9886,1997,2,0,1,3002.0922
18.85,1,0.067940657,4,119.044,2004,2,1,1,1198.44
19.6,0,0.094161662,9,251.9698,1997,2,0,1,4566.0564
11.3,1,0.067107448,5,258.1962,2007,3,1,1,4402.9354
12.6,0,0.018321361,5,255.3698,1985,1,2,3,4819.7262
5.785,1,0.038756864,6,260.7252,1997,2,0,1,6033.4796
5.82,1,0.077254736,6,257.633,1987,0,2,1,1537.998
9.0,0,0.08630486,13,168.0816,2009,1,2,2,2181.1608
12.6,1,0.128876537,13,139.1838,1985,1,2,3,4916.933
7.895,1,0.061163967,2,59.2588,2004,2,1,1,801.6232
13.8,0,0.058220302,4,247.4802,2002,3,1,1,1474.0812
5.44,0,0.025519534,4,238.7538,1999,1,0,1,3605.307
16.7,0,0.070133177,6,109.8912,1987,0,2,1,873.5296
19.85,0,0.025947095,9,46.9376,1987,0,2,1,575.2512
10.395,1,0.091688111,0,49.0008,2007,3,1,1,860.2136
12.6,0,0.0,14,40.5138,1985,2,0,0,40.6138
12.6,1,0.165101585,6,87.7882,1985,2,0,0,515.3292
15.1,0,0.059417055,9,237.9248,1999,1,0,1,2133.2232
20.5,0,0.036287517,6,121.2756,2009,1,2,2,2181.1608
15.6,0,0.037764269,13,124.9704,2002,3,1,1,2253.0672
16.75,1,0.024848788,14,39.9822,2004,2,1,1,746.3618
10.85,0,0.162903525,13,104.9622,2009,1,2,2,1482.0708
16.2,1,0.016747538,5,98.6726,2007,3,1,1,1272.3438
7.72,1,0.147904328,6,116.6466,1998,3,2,0,117.8466
12.6,0,0.079904068,13,120.044,1985,1,2,3,4434.228
5.785,1,0.040325274,13,180.466,1987,0,2,1,719.064
12.6,1,0.06302467,4,181.6318,1985,1,2,3,1263.0226
15.2,0,0.021203509,3,216.3824,2004,2,1,1,6114.7072
13.1,1,0.098765906,5,196.3768,2004,2,1,1,2167.8448
6.32,0,0.012707362,10,41.0822,1987,0,2,1,942.7728
17.85,0,0.04442649,13,124.902,1987,0,2,1,1897.53
12.6,1,0.121712459,6,101.2016,1985,1,2,3,2631.2416
13.85,0,0.030769458,14,141.7154,1987,0,2,1,2978.1234
5.78,0,0.014614357,14,147.3102,2009,1,2,2,2332.9632
12.6,1,0.076868664,5,62.1194,1985,2,0,0,123.8388
6.885,1,0.140292495,3,108.5228,2002,3,1,1,1989.4104
8.42,0,0.070555571,9,216.0192,2004,2,1,1,2372.9112
7.63,0,0.061409711,14,94.6436,2007,3,1,1,1607.2412
10.5,1,0.066555152,15,80.896,2007,3,1,1,958.752
7.575,0,0.092711708,4,197.7768,1998,3,2,0,197.0768
13.5,1,0.017844609,13,81.396,1987,0,2,1,1198.44
12.15,0,0.025916883,15,120.244,2002,3,1,1,2277.036
5.405,1,0.053611144,3,197.7742,2004,2,1,1,796.2968
12.6,0,0.207783483,9,262.291,1985,2,0,0,525.982
7.435,0,0.122837694,15,208.7638,1997,2,0,1,3105.957
4.635,0,0.141174838,1,127.0994,2002,3,1,1,2826.9868
8.96,1,0.069078149,6,197.7768,2002,3,1,1,3153.2288
18.35,0,0.089345074,9,191.9504,2009,1,2,2,5369.0112
11.65,1,0.058822142,0,173.5422,1999,1,0,1,3448.844
10.5,0,0.071368699,5,121.3098,1999,1,0,1,1446.1176
7.39,0,0.068055818,8,140.7812,2009,1,2,2,1567.2932
12.6,1,0.150122794,10,154.5314,1985,1,2,3,1396.1826
14.0,0,0.030094192,6,215.7192,1997,2,0,1,1078.596
18.5,1,0.076097035,4,145.8102,1998,3,2,0,291.6204
13.65,1,0.025973384,13,79.6302,2002,3,1,1,554.6114
14.15,0,0.0,13,244.1828,2002,3,1,1,731.0484
10.1,1,0.053887301,6,225.6088,2007,3,1,1,4250.4672
10.1,0,0.024262772,3,117.615,2009,1,2,2,1514.695
13.85,0,0.034624104,7,115.0492,1999,1,0,1,4054.722
13.1,1,0.044281996,6,178.5318,2002,3,1,1,3067.3406
18.75,0,0.052121825,8,104.828,1999,1,0,1,2343.616
14.0,1,0.135662712,5,52.064,1987,0,2,1,852.224
16.1,0,0.023613955,14,192.8846,1999,1,0,1,5350.3688
12.6,0,0.082152451,3,179.9002,1985,1,2,3,4119.3046
12.6,1,0.02363057,13,141.7154,1985,2,0,0,425.4462
12.35,0,0.164274416,9,119.8124,2002,3,1,1,2133.2232
20.7,1,0.047587685,4,215.0876,2002,3,1,1,5145.3024
7.825,0,0.079952983,10,62.7826,2009,1,2,2,1162.4868
12.6,0,0.024992442,9,53.6614,1985,2,0,0,165.7842
12.1,0,0.115107028,0,222.0114,2002,3,1,1,3547.3824
12.6,0,0.008604657,9,123.1756,1985,1,2,3,1211.756
14.65,0,0.083528446,9,162.4552,2002,3,1,1,2274.3728
12.6,1,0.036731658,10,177.237,1985,1,2,3,4763.799
20.75,1,0.129337594,12,238.188,1997,2,0,1,5033.448
11.15,0,0.0,11,65.0142,1999,1,0,1,1120.5414
12.1,0,0.029827665,14,144.3444,1999,1,0,1,2612.5992
11.6,1,0.157718931,2,168.3474,2007,3,1,1,4548.0798
17.6,0,0.008046275,4,173.7422,2007,3,1,1,5863.0348
12.6,0,0.068753558,9,127.9678,1985,2,0,0,254.3356
12.6,0,0.013199737,3,108.9254,1985,1,2,3,2713.135
10.65,0,0.023971463,6,54.0272,1997,2,0,1,447.4176
18.35,1,0.09468096,6,86.2882,2009,1,2,2,1631.8758
7.35,1,0.014394261,6,241.3512,2002,3,1,1,5331.7264
18.2,0,0.049396364,6,146.4734,1999,1,0,1,3563.3616
8.39,1,0.024243294,5,116.0176,1999,1,0,1,1603.2464
14.3,0,0.122469209,4,121.973,1987,0,2,1,2709.806
10.195,1,0.017730951,15,239.8538,2007,3,1,1,4086.0146
14.15,0,0.035016754,13,245.3828,2009,1,2,2,1705.7796
16.2,0,0.019417732,14,153.7972,2002,3,1,1,1402.1748
12.6,0,0.066358426,9,195.2478,1985,1,2,3,7168.6686
12.65,0,0.105265475,14,159.9578,1998,3,2,0,962.7468
12.6,0,0.038736754,14,37.319,1985,1,2,3,1281.665
10.895,0,0.044991876,5,107.228,1998,3,2,0,426.112
5.735,0,0.05696122,6,176.337,1997,2,0,1,1764.37
17.85,0,0.147255604,1,93.7436,2007,3,1,1,1701.7848
5.82,1,0.077319079,6,255.433,1997,2,0,1,4357.661
10.0,0,0.089135671,8,146.9102,2004,2,1,1,3207.8244
17.6,1,0.041373331,13,38.119,2004,2,1,1,732.38
12.6,0,0.04403602,7,173.308,1985,1,2,3,6751.212
10.1,0,0.027041859,10,77.567,1987,0,2,1,306.268
12.6,1,0.056782237,6,241.2512,1985,1,2,3,8239.9408
17.6,1,0.03922186,13,97.241,1997,2,0,1,193.082
8.645,0,0.021581922,3,53.3982,2004,2,1,1,1209.7586
19.5,0,0.128206001,1,155.9314,1997,2,0,1,3878.285
7.68,0,0.071301323,6,190.8162,2007,3,1,1,2693.8268
15.7,0,0.030765898,7,43.277,2002,3,1,1,649.155
5.405,1,0.053730029,3,199.0742,2002,3,1,1,4777.7808
20.85,1,0.062350672,0,86.9514,2002,3,1,1,1416.8224
7.39,0,0.068163102,8,140.4812,2007,3,1,1,2422.1804
6.465,0,0.0,3,263.1884,2009,1,2,2,2914.8724
18.25,0,0.015309885,13,197.6084,2002,3,1,1,2380.9008
12.6,1,0.106538757,4,222.3772,1985,1,2,3,1556.6404
12.6,0,0.061999648,0,230.001,1985,2,0,0,689.103
10.195,0,0.051618281,1,31.9558,1987,0,2,1,373.5138
15.1,0,0.076505799,0,91.583,2007,3,1,1,539.298
13.65,1,0.013091186,6,114.8834,2009,1,2,2,1612.5676
12.6,0,0.022074764,13,141.418,1985,2,0,0,559.272
12.6,0,0.079146113,5,181.466,1985,2,0,0,179.766
5.985,0,0.096337184,5,125.2678,2007,3,1,1,763.0068
9.5,0,0.142425145,7,189.9872,1998,3,2,0,756.3488
11.15,0,0.0,4,44.7744,2002,3,1,1,181.0976
12.6,0,0.041663111,8,188.6214,1985,1,2,3,6029.4848
18.0,0,0.019386234,8,126.8994,1997,2,0,1,3083.9856
12.6,0,0.135226962,8,56.293,1985,2,0,0,113.186
16.2,0,0.0,14,73.4696,1987,0,2,1,2087.9488
13.15,0,0.036729122,5,179.7976,1999,1,0,1,2535.3664
20.6,0,0.045380404,8,148.4392,1987,0,2,1,1789.6704
11.395,1,0.069587171,10,234.6616,1997,2,0,1,4687.232
6.78,1,0.08573655,6,229.5694,1987,0,2,1,3425.541
8.84,1,0.076681143,5,110.7228,1999,1,0,1,1657.842
16.7,0,0.102055777,3,184.0292,1997,2,0,1,3101.2964
13.3,1,0.071856726,6,63.2536,2007,3,1,1,1347.5792
12.6,1,0.063054947,5,102.399,2007,3,1,1,2270.378
7.6,1,0.142383847,15,172.3448,2004,2,1,1,2556.672
12.6,1,0.03150851,0,170.5764,1987,0,2,1,3779.0808
6.67,1,0.123620492,13,90.0514,1999,1,0,1,1505.3738
10.695,0,0.06375108,9,36.7848,2004,2,1,1,782.9808
12.6,0,0.04461205,4,241.1538,1985,2,0,0,480.7076
16.6,0,0.122204371,6,173.5738,2004,2,1,1,1911.5118
10.0,1,0.037764307,13,127.2994,1997,2,0,1,642.497
19.1,0,0.092437711,11,185.2608,2007,3,1,1,1470.0864
17.6,0,0.137807013,8,161.792,1998,3,2,0,159.792
19.5,1,0.077292302,14,235.3958,1999,1,0,1,6309.7866
10.1,1,0.045763062,13,38.4848,1999,1,0,1,633.8416
8.6,0,0.090558833,9,112.6176,2009,1,2,2,3091.9752
19.7,0,0.041703666,5,109.1912,1987,0,2,1,1637.868
15.35,0,0.014098693,5,37.219,2007,3,1,1,805.618
5.26,1,0.042008667,0,162.6868,2007,3,1,1,3767.0964
9.8,0,0.106933748,6,175.337,2002,3,1,1,529.311
16.5,0,0.012663476,8,39.3506,2002,3,1,1,645.1602
10.5,0,0.041387618,6,40.1164,2004,2,1,1,849.5608
13.1,0,0.012148836,11,191.353,2009,1,2,2,1328.271
12.6,1,0.005935001,13,98.8358,1985,1,2,3,2010.716
9.3,1,0.014047825,13,196.5084,2002,3,1,1,4364.9848
14.3,0,0.026375082,5,79.6302,2002,3,1,1,792.302
12.6,0,0.0,6,55.7298,1985,1,2,3,2804.3496
10.8,0,0.052174319,14,240.3564,2002,3,1,1,4290.4152
12.6,1,0.0,0,38.1848,1985,2,0,0,37.2848
12.85,0,0.137786856,13,157.763,2009,1,2,2,2659.871
6.78,0,0.066608487,6,184.624,2004,2,1,1,5406.296
9.195,1,0.064002068,5,85.5566,2004,2,1,1,930.1226
7.905,0,0.06406438,7,229.2694,1997,2,0,1,1826.9552
17.6,0,0.049345425,13,115.4176,2007,3,1,1,1145.176
15.7,1,0.11521312,3,112.0202,2007,3,1,1,3150.5656
12.6,1,0.0,5,83.7566,1985,2,0,0,253.6698
19.2,0,0.099991245,5,112.7886,1987,0,2,1,1779.0176
7.405,0,0.015334003,3,92.7146,2009,1,2,2,1185.7898
19.5,1,0.129170642,14,233.9958,1998,3,2,0,467.3916
9.195,1,0.051908824,0,78.1644,2007,3,1,1,1414.1592
11.65,0,0.131770922,0,151.1024,2002,3,1,1,1518.024
21.1,0,0.028984804,9,146.1786,1987,0,2,1,3034.0506
8.695,0,0.120211747,9,93.2094,2007,3,1,1,666.4658
7.27,1,0.02076385,3,89.0488,1987,0,2,1,181.0976
8.85,0,0.016006626,9,105.6964,1987,0,2,1,210.3928
18.6,0,0.015766712,13,152.9366,2004,2,1,1,1662.5026
12.6,0,0.024536199,9,144.6102,1985,1,2,3,3791.0652
9.1,1,0.008046878,5,78.7618,1999,1,0,1,402.809
7.975,0,0.014653896,0,82.425,1999,1,0,1,749.025
10.0,0,0.073794811,8,121.444,2007,3,1,1,2516.724
6.865,0,0.056830682,13,214.0218,1997,2,0,1,5556.7668
16.7,1,0.054618573,15,65.5168,2004,2,1,1,1022.6688
7.285,0,0.052141447,9,174.9054,1998,3,2,0,525.3162
8.43,0,0.017360867,14,196.2768,2002,3,1,1,1576.6144
20.2,1,0.196438668,0,194.611,1998,3,2,0,392.822
8.75,1,0.074743226,6,187.6556,1999,1,0,1,5257.1568
12.6,0,0.127792701,6,111.1886,1985,1,2,3,4447.544
12.6,0,0.024358634,8,190.4214,1985,1,2,3,5652.642
9.695,0,0.070431235,7,177.5344,2004,2,1,1,3033.3848
7.75,1,0.082930699,5,35.2558,1997,2,0,1,780.9834
19.75,0,0.041330512,6,115.8466,1987,0,2,1,2474.7786
9.8,1,0.235354055,0,50.8008,1998,3,2,0,101.2016
11.8,1,0.057746382,10,152.4366,2007,3,1,1,3929.5516
9.8,1,0.045337184,0,36.8874,1999,1,0,1,564.5984
7.42,0,0.020374875,13,248.0092,1987,0,2,1,1245.046
20.75,0,0.035568147,14,151.8024,1998,3,2,0,151.8024
12.6,1,0.062797771,5,103.999,1999,1,0,1,825.592
19.75,1,0.018096488,5,179.566,2009,1,2,2,2696.49
10.895,1,0.009613854,4,122.973,1987,0,2,1,1231.73
16.6,0,0.026645307,5,53.5614,2009,1,2,2,939.4438
6.765,1,0.087753682,5,105.3306,2007,3,1,1,2090.612
13.1,0,0.037657459,6,175.8054,2002,3,1,1,2801.6864
12.6,0,0.041091215,9,89.5514,1985,1,2,3,3364.9532
6.155,1,0.095195306,10,213.956,2007,3,1,1,2343.616
10.65,0,0.048686689,11,164.1526,1997,2,0,1,1808.9786
12.6,0,0.117091213,13,197.9084,1985,2,0,0,992.042
20.25,1,0.022940826,0,241.8538,1997,2,0,1,5768.4912
20.5,0,0.119339241,0,106.0596,2004,2,1,1,970.7364
11.8,1,0.014075334,5,176.8344,1987,0,2,1,3568.688
15.0,0,0.046336634,1,120.0414,1987,0,2,1,3533.4006
13.15,0,0.036641589,5,180.7976,1987,0,2,1,6157.3184
15.5,1,0.101176316,6,198.9768,2009,1,2,2,4729.8432
12.6,0,0.035737373,6,260.6278,1985,1,2,3,9371.8008
11.6,1,0.079376029,5,81.7276,2007,3,1,1,1949.4624
14.35,1,0.091054989,5,231.8984,1999,1,0,1,4633.968
13.15,0,0.043852434,13,182.695,2002,3,1,1,4211.185
10.895,1,0.009620042,4,121.673,2004,2,1,1,1970.768
10.1,0,0.054939848,8,199.5084,2007,3,1,1,3372.9428
18.7,0,0.014675574,14,50.8324,2007,3,1,1,934.7832
12.15,0,0.14526636,8,224.0404,1999,1,0,1,3375.606
10.195,1,0.146662938,5,138.6838,1997,2,0,1,2388.2246
8.575,1,0.071786706,4,193.3794,1987,0,2,1,780.3176
16.5,1,0.133424184,6,102.2332,1998,3,2,0,102.5332
9.065,0,0.115799592,5,95.3094,2009,1,2,2,1713.7692
16.6,0,0.027579198,9,178.7344,1997,2,0,1,1605.9096
11.6,1,0.241055611,4,238.5222,1998,3,2,0,717.0666
19.5,0,0.014332439,9,57.1614,2009,1,2,2,1381.535
16.6,0,0.027133398,8,106.2596,1998,3,2,0,215.7192
11.85,0,0.132876847,4,98.0726,1999,1,0,1,1076.5986
12.85,0,0.03315162,13,170.6422,1987,0,2,1,2931.5174
9.0,0,0.019536981,9,170.0474,1999,1,0,1,4211.185
5.655,0,0.085258864,6,165.85,2004,2,1,1,1830.95
8.93,0,0.013179388,9,55.1614,1997,2,0,1,939.4438
15.2,0,0.033592687,9,108.1912,2004,2,1,1,1856.2504
7.655,0,0.05346916,3,114.1492,1998,3,2,0,115.8492
12.6,0,0.126831854,3,209.027,1985,1,2,3,4613.994
15.5,0,0.103603094,13,143.547,1999,1,0,1,1431.47
18.7,0,0.104840884,5,122.1072,1999,1,0,1,490.0288
9.5,0,0.042056944,14,31.89,2009,1,2,2,366.19
13.65,0,0.040049609,5,34.4558,2007,3,1,1,611.2044
19.5,1,0.03075661,3,86.254,2002,3,1,1,2163.85
8.71,0,0.0,3,46.5376,1987,0,2,1,575.2512
12.6,1,0.03941584,4,247.8092,1985,2,0,0,498.0184
19.6,0,0.024363939,4,46.3718,2007,3,1,1,661.8052
12.6,1,0.131443921,6,189.1872,1985,1,2,3,5294.4416
11.8,0,0.058725131,8,82.3618,2004,2,1,1,1208.427
6.715,1,0.122274118,0,40.3454,2007,3,1,1,838.908
19.1,0,0.067239404,9,39.6796,1987,0,2,1,660.4736
20.7,0,0.021464454,0,156.6288,1999,1,0,1,3928.22
10.195,0,0.112681821,7,113.986,2009,1,2,2,452.744
20.2,1,0.039469737,2,155.163,2007,3,1,1,782.315
10.8,0,0.061101383,14,151.9024,1997,2,0,1,2580.6408
19.75,0,0.014359584,9,100.8332,2009,1,2,2,1537.998
19.35,0,0.016637301,5,120.9098,1999,1,0,1,1687.1372
7.405,0,0.159843921,4,206.6296,2009,1,2,2,3115.944
15.25,0,0.061308889,9,128.8968,2002,3,1,1,2348.9424
12.6,0,0.055566935,9,263.591,1985,2,0,0,262.991
8.895,0,0.026397141,5,207.8954,2002,3,1,1,3542.7218
18.75,0,0.034307348,9,215.2218,1997,2,0,1,4701.8796
20.1,0,0.074627201,4,110.3228,1997,2,0,1,1768.3648
12.35,0,0.041973712,8,35.7216,2007,3,1,1,519.324
16.85,1,0.080015028,13,111.8544,2009,1,2,2,1677.816
18.25,0,0.10084386,15,166.3526,1998,3,2,0,164.4526
17.0,0,0.055519561,4,219.8114,1999,1,0,1,1108.557
12.6,1,0.012203915,13,133.2284,1985,1,2,3,4350.3372
14.3,0,0.130946374,0,76.7328,2009,1,2,2,1312.9576
17.6,1,0.041381156,13,35.019,1997,2,0,1,659.142
12.6,1,0.04586701,5,37.9506,1985,1,2,3,910.8144
20.25,0,0.036474041,4,218.3482,2009,1,2,2,2409.5302
18.0,0,0.039231652,13,145.1418,2007,3,1,1,2648.5524
16.35,0,0.013393537,11,106.028,2002,3,1,1,1065.28
14.0,1,0.031444357,3,53.764,2007,3,1,1,798.96
5.78,0,0.014555066,14,145.2102,1997,2,0,1,3062.0142
21.0,0,0.082526478,13,191.8478,1998,3,2,0,774.9912
13.65,1,0.080765853,5,262.8936,1999,1,0,1,4958.8784
12.3,1,0.17797002,6,173.1396,1998,3,2,0,697.7584
12.35,1,0.03382933,10,196.9426,2002,3,1,1,2768.3964
11.8,0,0.11397026,14,185.1924,2007,3,1,1,2591.2936
19.7,0,0.038729457,7,127.3362,2004,2,1,1,755.0172
10.1,0,0.032075379,3,50.9008,1987,0,2,1,354.2056
12.6,0,0.196490902,3,120.544,1985,2,0,0,479.376
17.85,0,0.146305498,1,94.1436,1987,0,2,1,1607.2412
20.7,0,0.026877471,9,74.6354,1987,0,2,1,1053.2956
8.89,0,0.005474515,5,99.7016,1997,2,0,1,1922.8304
14.5,0,0.064048405,3,153.4682,2004,2,1,1,1677.1502
9.0,0,0.032203667,9,100.8016,2007,3,1,1,1113.2176
13.35,0,0.017857847,4,77.5012,2009,1,2,2,1518.024
6.675,0,0.041921462,13,92.3462,1997,2,0,1,2406.2012
10.3,1,0.024875871,0,173.0422,1987,0,2,1,2069.3064
12.6,1,0.028139761,3,173.7422,1985,1,2,3,3621.2862
17.1,1,0.073997843,6,207.0638,1987,0,2,1,4969.5312
14.15,0,0.020798905,6,123.6046,2009,1,2,2,1245.046
10.8,0,0.052363244,14,236.5564,2007,3,1,1,5243.8408
8.5,0,0.098283459,3,51.3324,2009,1,2,2,934.7832
6.215,0,0.012138795,6,39.2848,1987,0,2,1,521.9872
17.5,0,0.0,13,253.0356,2004,2,1,1,4578.0408
20.7,0,0.042923652,4,178.3028,2002,3,1,1,1062.6168
8.975,1,0.009058845,3,103.399,1997,2,0,1,2579.975
20.5,1,0.032136417,5,83.9592,1998,3,2,0,165.1184
13.65,0,0.065898197,5,46.1402,2009,1,2,2,459.402
13.1,0,0.075731322,4,167.5158,2002,3,1,1,1504.0422
4.615,1,0.101812521,3,232.23,2004,2,1,1,5126.66
12.3,1,0.106327251,6,172.8396,1997,2,0,1,2616.594
12.6,0,0.080933328,11,37.519,1985,1,2,3,842.237
19.2,0,0.100055601,5,112.4886,2004,2,1,1,1223.0746
20.1,1,0.054540159,5,152.1366,1999,1,0,1,755.683
11.5,1,0.037723476,13,109.5254,2009,1,2,2,1953.4572
9.3,0,0.14897741,3,143.0786,1998,3,2,0,288.9572
15.2,1,0.104201019,6,176.5054,2009,1,2,2,2976.7918
12.65,1,0.076198809,5,191.3846,2002,3,1,1,2675.1844
11.1,0,0.010639596,3,84.1908,2004,2,1,1,755.0172
12.6,0,0.025039776,9,102.7332,1985,2,0,0,410.1328
12.6,0,0.086326707,13,192.6478,1985,2,0,0,387.4956
19.2,0,0.041220035,9,131.231,2004,2,1,1,3635.268
19.75,0,0.01247354,6,187.5872,2002,3,1,1,1323.6104
